Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Uppsala Aut;97510;SMHIs stationsnät;10.0

Parameternamn;Beskrivning;Enhet
Vindriktning;medelvärde 10 min, 1 gång/tim;grader
Vindhastighet;medelvärde 10 min, 1 gång/tim;meter per sekund

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1985-06-01 00:00:00;1997-12-31 23:59:59;13.0;59.8585;17.6219
1998-01-01 00:00:00;2024-11-04 05:20:12;23.535;59.8471;17.6320

Datum;Tid (UTC);Vindriktning;Kvalitet;Vindhastighet;Kvalitet;;Tidsutsnitt:
2024-06-27;01:00:00;348;G;0.6;G;;Data från senaste fyra månaderna
2024-06-27;02:00:00;43;G;0.2;G;;Tidsperiod (fr.o.m.) = 2024-06-27 00:00:01 (UTC)
2024-06-27;03:00:00;185;G;0.1;G;;Tidsperiod (t.o.m.) = 2024-11-04 05:00:00 (UTC)
2024-06-27;04:00:00;126;G;0.8;G;;Samplingstid = 10 minuter
2024-06-27;05:00:00;130;G;0.7;G;;Kvalitetskoderna:
2024-06-27;06:00:00;130;G;0.1;G;;Grön (G) = Kontrollerade och godkända värden.
2024-06-27;07:00:00;84;G;0.5;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
2024-06-27;08:00:00;120;G;1.1;G;;Nätinformation:
2024-06-27;09:00:00;143;G;0.7;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
2024-06-27;10:00:00;119;G;1.3;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
2024-06-27;11:00:00;188;G;0.9;G;;Möjliga orsaker till saknade data:
2024-06-27;12:00:00;160;G;0.8;G;;– stationen eller givaren har varit ur funktion.
2024-06-27;13:00:00;184;G;2.5;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
2024-06-27;14:00:00;196;G;2.7;G
2024-06-27;15:00:00;174;G;3.4;G
2024-06-27;16:00:00;178;G;2.7;G
2024-06-27;17:00:00;202;G;2.6;G
2024-06-27;18:00:00;169;G;2.9;G
2024-06-27;19:00:00;156;G;3.2;G
2024-06-27;20:00:00;158;G;2.7;G
2024-06-27;21:00:00;128;G;0.6;G
2024-06-27;22:00:00;130;G;1.1;G
2024-06-27;23:00:00;126;G;1.4;G
2024-06-28;00:00:00;146;G;2.4;G
2024-06-28;01:00:00;155;G;1.8;G
2024-06-28;02:00:00;127;G;1.0;G
2024-06-28;03:00:00;90;G;1.4;G
2024-06-28;04:00:00;96;G;1.2;G
2024-06-28;05:00:00;77;G;1.3;G
2024-06-28;06:00:00;86;G;2.1;G
2024-06-28;07:00:00;100;G;1.8;G
2024-06-28;08:00:00;141;G;2.5;G
2024-06-28;09:00:00;122;G;3.7;G
2024-06-28;10:00:00;139;G;4.5;G
2024-06-28;11:00:00;155;G;4.8;G
2024-06-28;12:00:00;155;G;5.9;G
2024-06-28;13:00:00;181;G;5.0;G
2024-06-28;14:00:00;186;G;4.2;G
2024-06-28;15:00:00;237;G;2.2;G
2024-06-28;16:00:00;234;G;1.5;G
2024-06-28;17:00:00;216;G;0.1;G
2024-06-28;18:00:00;65;G;0.9;G
2024-06-28;19:00:00;213;G;0.4;G
2024-06-28;20:00:00;176;G;1.1;G
2024-06-28;21:00:00;219;G;2.6;G
2024-06-28;22:00:00;210;G;3.6;G
2024-06-28;23:00:00;225;G;2.5;G
2024-06-29;00:00:00;222;G;2.9;G
2024-06-29;01:00:00;217;G;3.4;G
2024-06-29;02:00:00;215;G;2.9;G
2024-06-29;03:00:00;210;G;2.2;G
2024-06-29;04:00:00;196;G;2.2;G
2024-06-29;05:00:00;200;G;3.0;G
2024-06-29;06:00:00;214;G;4.1;G
2024-06-29;07:00:00;220;G;4.7;G
2024-06-29;08:00:00;216;G;5.7;G
2024-06-29;09:00:00;215;G;4.6;G
2024-06-29;10:00:00;219;G;6.2;G
2024-06-29;11:00:00;212;G;5.6;G
2024-06-29;12:00:00;213;G;5.4;G
2024-06-29;13:00:00;219;G;5.6;G
2024-06-29;14:00:00;221;G;4.5;G
2024-06-29;15:00:00;221;G;4.0;G
2024-06-29;16:00:00;215;G;5.2;G
2024-06-29;17:00:00;215;G;5.2;G
2024-06-29;18:00:00;214;G;3.8;G
2024-06-29;19:00:00;216;G;3.6;G
2024-06-29;20:00:00;215;G;2.9;G
2024-06-29;21:00:00;221;G;2.0;G
2024-06-29;22:00:00;219;G;2.0;G
2024-06-29;23:00:00;232;G;0.1;G
2024-06-30;00:00:00;199;G;1.2;G
2024-06-30;01:00:00;207;G;2.0;G
2024-06-30;02:00:00;207;G;1.1;G
2024-06-30;03:00:00;178;G;1.5;G
2024-06-30;04:00:00;176;G;1.7;G
2024-06-30;05:00:00;172;G;2.3;G
2024-06-30;06:00:00;180;G;2.6;G
2024-06-30;07:00:00;188;G;3.2;G
2024-06-30;08:00:00;185;G;1.9;G
2024-06-30;09:00:00;195;G;2.5;G
2024-06-30;10:00:00;174;G;3.4;G
2024-06-30;11:00:00;184;G;3.2;G
2024-06-30;12:00:00;162;G;1.9;G
2024-06-30;13:00:00;232;G;0.3;G
2024-06-30;14:00:00;101;G;1.2;G
2024-06-30;15:00:00;45;G;0.8;G
2024-06-30;16:00:00;57;G;1.7;G
2024-06-30;17:00:00;66;G;2.6;G
2024-06-30;18:00:00;73;G;0.8;G
2024-06-30;19:00:00;35;G;1.4;G
2024-06-30;20:00:00;347;G;1.5;G
2024-06-30;21:00:00;340;G;1.9;G
2024-06-30;22:00:00;331;G;2.7;G
2024-06-30;23:00:00;329;G;2.6;G
2024-07-01;00:00:00;324;G;3.2;G
2024-07-01;01:00:00;319;G;3.2;G
2024-07-01;02:00:00;313;G;2.5;G
2024-07-01;03:00:00;306;G;2.0;G
2024-07-01;04:00:00;284;G;0.8;G
2024-07-01;05:00:00;292;G;1.1;G
2024-07-01;06:00:00;279;G;1.4;G
2024-07-01;07:00:00;269;G;2.1;G
2024-07-01;08:00:00;244;G;2.2;G
2024-07-01;09:00:00;222;G;2.3;G
2024-07-01;10:00:00;257;G;2.4;G
2024-07-01;11:00:00;225;G;1.8;G
2024-07-01;12:00:00;230;G;3.4;G
2024-07-01;13:00:00;217;G;2.7;G
2024-07-01;14:00:00;220;G;4.1;G
2024-07-01;15:00:00;207;G;4.1;G
2024-07-01;16:00:00;224;G;3.5;G
2024-07-01;17:00:00;228;G;2.9;G
2024-07-01;18:00:00;226;G;2.9;G
2024-07-01;19:00:00;208;G;1.3;G
2024-07-01;20:00:00;209;G;1.8;G
2024-07-01;21:00:00;212;G;1.9;G
2024-07-01;22:00:00;226;G;2.3;G
2024-07-01;23:00:00;217;G;2.3;G
2024-07-02;00:00:00;204;G;2.5;G
2024-07-02;01:00:00;203;G;2.1;G
2024-07-02;02:00:00;208;G;1.7;G
2024-07-02;03:00:00;210;G;2.2;G
2024-07-02;04:00:00;215;G;3.2;G
2024-07-02;05:00:00;216;G;2.3;G
2024-07-02;06:00:00;205;G;2.7;G
2024-07-02;07:00:00;219;G;2.9;G
2024-07-02;08:00:00;203;G;2.5;G
2024-07-02;09:00:00;205;G;3.0;G
2024-07-02;10:00:00;206;G;3.3;G
2024-07-02;11:00:00;202;G;2.5;G
2024-07-02;12:00:00;180;G;1.7;G
2024-07-02;13:00:00;256;G;1.9;G
2024-07-02;14:00:00;302;G;0.9;G
2024-07-02;15:00:00;299;G;1.2;G
2024-07-02;16:00:00;331;G;0.3;G
2024-07-02;17:00:00;284;G;0.1;G
2024-07-02;18:00:00;197;G;0.8;G
2024-07-02;19:00:00;210;G;0.4;G
2024-07-02;20:00:00;203;G;0.9;G
2024-07-02;21:00:00;166;G;0.5;G
2024-07-02;22:00:00;159;G;0.2;G
2024-07-02;23:00:00;166;G;0.3;G
2024-07-03;01:00:00;209;G;0.6;G
2024-07-03;02:00:00;200;G;0.3;G
2024-07-03;03:00:00;191;G;0.5;G
2024-07-03;04:00:00;192;G;0.1;G
2024-07-03;05:00:00;310;G;0.3;G
2024-07-03;06:00:00;348;G;0.8;G
2024-07-03;07:00:00;336;G;1.0;G
2024-07-03;08:00:00;22;G;1.0;G
2024-07-03;09:00:00;345;G;1.1;G
2024-07-03;10:00:00;333;G;1.3;G
2024-07-03;11:00:00;14;G;0.9;G
2024-07-03;12:00:00;36;G;0.8;G
2024-07-03;13:00:00;43;G;1.0;G
2024-07-03;14:00:00;24;G;1.1;G
2024-07-03;15:00:00;63;G;2.1;G
2024-07-03;16:00:00;70;G;1.7;G
2024-07-03;17:00:00;96;G;1.2;G
2024-07-03;18:00:00;114;G;0.9;G
2024-07-03;19:00:00;80;G;0.4;G
2024-07-03;20:00:00;90;G;0.4;G
2024-07-03;21:00:00;172;G;1.0;G
2024-07-03;22:00:00;169;G;1.8;G
2024-07-03;23:00:00;193;G;1.1;G
2024-07-04;00:00:00;199;G;1.3;G
2024-07-04;01:00:00;220;G;1.5;G
2024-07-04;02:00:00;201;G;0.7;G
2024-07-04;03:00:00;195;G;1.0;G
2024-07-04;04:00:00;190;G;1.3;G
2024-07-04;05:00:00;192;G;1.7;G
2024-07-04;06:00:00;197;G;2.2;G
2024-07-04;07:00:00;205;G;2.2;G
2024-07-04;08:00:00;178;G;2.4;G
2024-07-04;09:00:00;174;G;2.2;G
2024-07-04;10:00:00;174;G;3.1;G
2024-07-04;11:00:00;175;G;3.7;G
2024-07-04;12:00:00;170;G;3.4;G
2024-07-04;13:00:00;174;G;4.9;G
2024-07-04;14:00:00;155;G;5.4;G
2024-07-04;15:00:00;148;G;5.1;G
2024-07-04;16:00:00;148;G;3.9;G
2024-07-04;17:00:00;152;G;4.9;G
2024-07-04;18:00:00;153;G;4.1;G
2024-07-04;19:00:00;138;G;3.5;G
2024-07-04;20:00:00;134;G;2.7;G
2024-07-04;21:00:00;125;G;2.3;G
2024-07-04;22:00:00;164;G;3.9;G
2024-07-04;23:00:00;196;G;1.1;G
2024-07-05;00:00:00;196;G;1.4;G
2024-07-05;01:00:00;196;G;1.2;G
2024-07-05;02:00:00;197;G;1.9;G
2024-07-05;03:00:00;188;G;1.6;G
2024-07-05;04:00:00;186;G;1.8;G
2024-07-05;05:00:00;193;G;2.3;G
2024-07-05;06:00:00;210;G;2.6;G
2024-07-05;07:00:00;209;G;3.7;G
2024-07-05;08:00:00;189;G;3.0;G
2024-07-05;09:00:00;208;G;3.0;G
2024-07-05;10:00:00;206;G;3.7;G
2024-07-05;11:00:00;186;G;3.7;G
2024-07-05;12:00:00;177;G;3.6;G
2024-07-05;13:00:00;234;G;3.0;G
2024-07-05;14:00:00;158;G;2.2;G
2024-07-05;15:00:00;173;G;2.8;G
2024-07-05;16:00:00;170;G;3.9;G
2024-07-05;17:00:00;158;G;3.7;G
2024-07-05;18:00:00;181;G;1.8;G
2024-07-05;19:00:00;174;G;1.9;G
2024-07-05;20:00:00;186;G;2.2;G
2024-07-05;21:00:00;191;G;1.7;G
2024-07-05;22:00:00;176;G;2.2;G
2024-07-05;23:00:00;181;G;1.8;G
2024-07-06;00:00:00;183;G;1.8;G
2024-07-06;01:00:00;187;G;2.0;G
2024-07-06;02:00:00;188;G;2.0;G
2024-07-06;03:00:00;187;G;2.1;G
2024-07-06;04:00:00;191;G;2.7;G
2024-07-06;05:00:00;197;G;2.6;G
2024-07-06;06:00:00;195;G;2.7;G
2024-07-06;07:00:00;202;G;3.3;G
2024-07-06;08:00:00;197;G;3.5;G
2024-07-06;09:00:00;204;G;4.1;G
2024-07-06;10:00:00;211;G;3.5;G
2024-07-06;11:00:00;211;G;4.3;G
2024-07-06;12:00:00;205;G;3.7;G
2024-07-06;13:00:00;203;G;3.2;G
2024-07-06;14:00:00;203;G;3.7;G
2024-07-06;15:00:00;184;G;4.0;G
2024-07-06;16:00:00;168;G;3.7;G
2024-07-06;17:00:00;151;G;3.9;G
2024-07-06;18:00:00;142;G;2.6;G
2024-07-06;19:00:00;138;G;2.6;G
2024-07-06;20:00:00;130;G;2.3;G
2024-07-06;21:00:00;151;G;4.2;G
2024-07-06;22:00:00;156;G;3.6;G
2024-07-06;23:00:00;130;G;2.3;G
2024-07-07;00:00:00;123;G;1.8;G
2024-07-07;01:00:00;128;G;2.5;G
2024-07-07;02:00:00;154;G;2.2;G
2024-07-07;03:00:00;146;G;1.8;G
2024-07-07;04:00:00;158;G;3.8;G
2024-07-07;05:00:00;198;G;3.2;G
2024-07-07;06:00:00;203;G;3.4;G
2024-07-07;07:00:00;196;G;3.8;G
2024-07-07;08:00:00;199;G;4.7;G
2024-07-07;09:00:00;191;G;4.5;G
2024-07-07;10:00:00;192;G;4.7;G
2024-07-07;11:00:00;196;G;5.7;G
2024-07-07;12:00:00;204;G;6.0;G
2024-07-07;13:00:00;208;G;5.1;G
2024-07-07;14:00:00;206;G;5.7;G
2024-07-07;15:00:00;209;G;6.2;G
2024-07-07;16:00:00;211;G;5.1;G
2024-07-07;17:00:00;213;G;5.6;G
2024-07-07;18:00:00;213;G;6.2;G
2024-07-07;19:00:00;209;G;4.2;G
2024-07-07;20:00:00;215;G;6.5;G
2024-07-07;21:00:00;206;G;3.2;G
2024-07-07;22:00:00;208;G;4.0;G
2024-07-07;23:00:00;204;G;2.8;G
2024-07-08;00:00:00;206;G;2.5;G
2024-07-08;01:00:00;214;G;3.7;G
2024-07-08;02:00:00;209;G;1.8;G
2024-07-08;03:00:00;208;G;1.6;G
2024-07-08;04:00:00;214;G;2.4;G
2024-07-08;05:00:00;217;G;2.2;G
2024-07-08;06:00:00;220;G;2.8;G
2024-07-08;07:00:00;214;G;3.3;G
2024-07-08;08:00:00;214;G;2.2;G
2024-07-08;09:00:00;233;G;3.1;G
2024-07-08;10:00:00;203;G;3.9;G
2024-07-08;11:00:00;221;G;3.7;G
2024-07-08;12:00:00;197;G;3.6;G
2024-07-08;13:00:00;171;G;3.4;G
2024-07-08;14:00:00;189;G;3.8;G
2024-07-08;15:00:00;166;G;3.3;G
2024-07-08;16:00:00;192;G;2.9;G
2024-07-08;17:00:00;180;G;2.4;G
2024-07-08;18:00:00;196;G;2.3;G
2024-07-08;19:00:00;168;G;2.4;G
2024-07-08;20:00:00;186;G;1.4;G
2024-07-08;21:00:00;196;G;1.0;G
2024-07-08;22:00:00;179;G;1.9;G
2024-07-08;23:00:00;187;G;1.6;G
2024-07-09;00:00:00;187;G;1.2;G
2024-07-09;01:00:00;192;G;1.4;G
2024-07-09;02:00:00;190;G;1.2;G
2024-07-09;03:00:00;182;G;1.2;G
2024-07-09;04:00:00;210;G;2.3;G
2024-07-09;05:00:00;217;G;1.9;G
2024-07-09;06:00:00;212;G;2.1;G
2024-07-09;07:00:00;244;G;2.7;G
2024-07-09;08:00:00;207;G;2.9;G
2024-07-09;09:00:00;209;G;2.3;G
2024-07-09;10:00:00;215;G;2.5;G
2024-07-09;11:00:00;228;G;2.8;G
2024-07-09;12:00:00;208;G;3.6;G
2024-07-09;13:00:00;210;G;2.5;G
2024-07-09;14:00:00;213;G;3.7;G
2024-07-09;15:00:00;228;G;3.2;G
2024-07-09;16:00:00;212;G;2.8;G
2024-07-09;17:00:00;217;G;2.8;G
2024-07-09;18:00:00;215;G;2.5;G
2024-07-09;19:00:00;214;G;1.3;G
2024-07-09;20:00:00;191;G;0.9;G
2024-07-09;21:00:00;177;G;1.9;G
2024-07-09;22:00:00;181;G;1.4;G
2024-07-09;23:00:00;185;G;1.4;G
2024-07-10;00:00:00;151;G;0.7;G
2024-07-10;01:00:00;157;G;0.4;G
2024-07-10;02:00:00;156;G;0.7;G
2024-07-10;03:00:00;0;G;0.0;G
2024-07-10;04:00:00;156;G;0.1;G
2024-07-10;05:00:00;102;G;0.5;G
2024-07-10;06:00:00;90;G;1.2;G
2024-07-10;07:00:00;91;G;1.8;G
2024-07-10;08:00:00;97;G;2.0;G
2024-07-10;09:00:00;144;G;3.0;G
2024-07-10;10:00:00;135;G;3.2;G
2024-07-10;11:00:00;135;G;3.9;G
2024-07-10;12:00:00;133;G;3.9;G
2024-07-10;13:00:00;103;G;3.2;G
2024-07-10;14:00:00;95;G;4.0;G
2024-07-10;15:00:00;91;G;3.3;G
2024-07-10;16:00:00;98;G;3.5;G
2024-07-10;17:00:00;88;G;3.7;G
2024-07-10;18:00:00;107;G;2.2;G
2024-07-10;19:00:00;119;G;1.0;G
2024-07-10;20:00:00;87;G;1.6;G
2024-07-10;21:00:00;84;G;2.2;G
2024-07-10;22:00:00;67;G;3.0;G
2024-07-10;23:00:00;108;G;1.2;G
2024-07-11;00:00:00;84;G;2.0;G
2024-07-11;01:00:00;96;G;1.7;G
2024-07-11;03:00:00;88;G;1.6;G
2024-07-11;04:00:00;201;G;0.7;G
2024-07-11;05:00:00;199;G;0.3;G
2024-07-11;06:00:00;211;G;0.4;G
2024-07-11;07:00:00;256;G;2.1;G
2024-07-11;08:00:00;256;G;2.1;G
2024-07-11;09:00:00;235;G;1.9;G
2024-07-11;10:00:00;225;G;1.8;G
2024-07-11;11:00:00;275;G;1.4;G
2024-07-11;12:00:00;233;G;1.3;G
2024-07-11;13:00:00;233;G;2.1;G
2024-07-11;14:00:00;240;G;2.2;G
2024-07-11;15:00:00;266;G;2.0;G
2024-07-11;16:00:00;251;G;2.1;G
2024-07-11;17:00:00;240;G;1.1;G
2024-07-11;18:00:00;213;G;1.1;G
2024-07-11;19:00:00;188;G;0.9;G
2024-07-11;20:00:00;163;G;1.4;G
2024-07-11;21:00:00;181;G;1.7;G
2024-07-11;22:00:00;199;G;1.4;G
2024-07-11;23:00:00;221;G;2.1;G
2024-07-12;00:00:00;221;G;1.8;G
2024-07-12;01:00:00;214;G;1.9;G
2024-07-12;02:00:00;221;G;2.1;G
2024-07-12;03:00:00;216;G;1.5;G
2024-07-12;04:00:00;228;G;1.7;G
2024-07-12;05:00:00;246;G;0.9;G
2024-07-12;06:00:00;267;G;0.4;G
2024-07-12;07:00:00;225;G;1.2;G
2024-07-12;08:00:00;222;G;1.8;G
2024-07-12;09:00:00;253;G;0.8;G
2024-07-12;10:00:00;201;G;1.0;G
2024-07-12;11:00:00;301;G;2.6;G
2024-07-12;12:00:00;194;G;0.5;G
2024-07-12;13:00:00;188;G;1.4;G
2024-07-12;14:00:00;49;G;2.1;G
2024-07-12;15:00:00;63;G;2.0;G
2024-07-12;16:00:00;75;G;1.9;G
2024-07-12;17:00:00;55;G;1.0;G
2024-07-12;18:00:00;53;G;1.2;G
2024-07-12;19:00:00;56;G;1.4;G
2024-07-12;20:00:00;54;G;1.5;G
2024-07-12;21:00:00;65;G;1.7;G
2024-07-12;22:00:00;71;G;1.5;G
2024-07-12;23:00:00;58;G;1.2;G
2024-07-13;00:00:00;79;G;1.2;G
2024-07-13;01:00:00;80;G;0.3;G
2024-07-13;02:00:00;66;G;0.6;G
2024-07-13;03:00:00;48;G;0.8;G
2024-07-13;04:00:00;53;G;0.8;G
2024-07-13;05:00:00;44;G;1.0;G
2024-07-13;06:00:00;51;G;1.2;G
2024-07-13;07:00:00;56;G;1.8;G
2024-07-13;08:00:00;15;G;1.7;G
2024-07-13;09:00:00;12;G;1.8;G
2024-07-13;10:00:00;49;G;2.4;G
2024-07-13;11:00:00;37;G;2.0;G
2024-07-13;12:00:00;21;G;1.9;G
2024-07-13;13:00:00;26;G;1.8;G
2024-07-13;14:00:00;42;G;2.1;G
2024-07-13;15:00:00;27;G;2.0;G
2024-07-13;16:00:00;33;G;2.0;G
2024-07-13;17:00:00;26;G;1.3;G
2024-07-13;18:00:00;23;G;2.0;G
2024-07-13;19:00:00;21;G;1.9;G
2024-07-13;20:00:00;0;G;1.6;G
2024-07-13;21:00:00;333;G;2.1;G
2024-07-13;22:00:00;348;G;1.9;G
2024-07-13;23:00:00;359;G;2.0;G
2024-07-14;00:00:00;6;G;2.4;G
2024-07-14;01:00:00;12;G;1.8;G
2024-07-14;02:00:00;4;G;1.6;G
2024-07-14;03:00:00;28;G;2.0;G
2024-07-14;04:00:00;34;G;1.9;G
2024-07-14;05:00:00;57;G;2.2;G
2024-07-14;06:00:00;67;G;3.3;G
2024-07-14;07:00:00;59;G;1.6;G
2024-07-14;08:00:00;89;G;1.5;G
2024-07-14;09:00:00;164;G;2.0;G
2024-07-14;10:00:00;166;G;2.8;G
2024-07-14;11:00:00;184;G;3.7;G
2024-07-14;12:00:00;186;G;2.3;G
2024-07-14;13:00:00;188;G;2.6;G
2024-07-14;14:00:00;201;G;4.1;G
2024-07-14;15:00:00;202;G;2.9;G
2024-07-14;16:00:00;196;G;2.8;G
2024-07-14;17:00:00;178;G;2.4;G
2024-07-14;18:00:00;195;G;1.6;G
2024-07-14;19:00:00;155;G;2.6;G
2024-07-14;20:00:00;155;G;1.9;G
2024-07-14;21:00:00;146;G;1.9;G
2024-07-14;22:00:00;184;G;1.2;G
2024-07-14;23:00:00;173;G;0.7;G
2024-07-15;00:00:00;176;G;0.9;G
2024-07-15;01:00:00;179;G;0.3;G
2024-07-15;02:00:00;201;G;1.3;G
2024-07-15;03:00:00;187;G;0.9;G
2024-07-15;04:00:00;197;G;1.4;G
2024-07-15;05:00:00;182;G;1.0;G
2024-07-15;06:00:00;214;G;1.9;G
2024-07-15;07:00:00;212;G;1.3;G
2024-07-15;08:00:00;188;G;2.4;G
2024-07-15;09:00:00;201;G;1.7;G
2024-07-15;10:00:00;162;G;4.0;G
2024-07-15;11:00:00;158;G;2.9;G
2024-07-15;12:00:00;189;G;2.8;G
2024-07-15;13:00:00;174;G;3.9;G
2024-07-15;14:00:00;168;G;4.0;G
2024-07-15;15:00:00;160;G;3.4;G
2024-07-15;16:00:00;174;G;2.9;G
2024-07-15;17:00:00;171;G;3.6;G
2024-07-15;18:00:00;152;G;3.5;G
2024-07-15;19:00:00;157;G;2.8;G
2024-07-15;20:00:00;157;G;3.7;G
2024-07-15;21:00:00;152;G;1.9;G
2024-07-15;22:00:00;155;G;2.1;G
2024-07-15;23:00:00;131;G;0.9;G
2024-07-16;00:00:00;130;G;0.9;G
2024-07-16;01:00:00;116;G;0.8;G
2024-07-16;02:00:00;135;G;0.4;G
2024-07-16;03:00:00;102;G;0.3;G
2024-07-16;04:00:00;106;G;0.6;G
2024-07-16;05:00:00;182;G;1.3;G
2024-07-16;06:00:00;217;G;0.8;G
2024-07-16;07:00:00;148;G;0.9;G
2024-07-16;08:00:00;148;G;2.3;G
2024-07-16;09:00:00;185;G;3.2;G
2024-07-16;10:00:00;152;G;2.7;G
2024-07-16;11:00:00;177;G;2.1;G
2024-07-16;14:00:00;186;G;1.9;G
2024-07-16;15:00:00;179;G;2.1;G
2024-07-16;16:00:00;171;G;1.8;G
